"county","gender","race","year","y","n","NAME"
31,1,2,1984,90,83160,"Hamilton"
31,1,2,1985,87,83960,"Hamilton"
31,1,2,1986,83,85205,"Hamilton"
31,1,2,1987,77,86488,"Hamilton"
31,1,2,1988,80,87683,"Hamilton"
31,2,1,1968,62,410461,"Hamilton"
31,2,1,1969,62,407879,"Hamilton"
31,2,1,1970,68,403408,"Hamilton"
31,2,1,1971,80,402393,"Hamilton"
31,2,1,1972,82,397026,"Hamilton"
31,2,1,1973,81,394903,"Hamilton"
31,2,1,1974,101,390922,"Hamilton"
31,2,1,1975,90,384453,"Hamilton"
31,2,1,1976,100,383210,"Hamilton"
31,2,1,1977,101,379985,"Hamilton"
31,2,1,1978,126,377084,"Hamilton"
31,2,1,1979,119,372169,"Hamilton"
31,2,1,1980,142,366290,"Hamilton"
31,2,1,1981,145,365428,"Hamilton"
31,2,1,1982,139,363205,"Hamilton"
31,2,1,1983,141,359965,"Hamilton"
31,2,1,1984,184,358957,"Hamilton"
31,2,1,1985,192,357629,"Hamilton"
31,2,1,1986,176,359873,"Hamilton"
31,2,1,1987,173,359016,"Hamilton"
31,2,1,1988,179,358924,"Hamilton"
31,2,2,1968,12,79375,"Hamilton"
31,2,2,1969,11,80204,"Hamilton"
31,2,2,1970,10,81506,"Hamilton"
31,2,2,1971,20,81671,"Hamilton"
31,2,2,1972,24,82222,"Hamilton"
31,2,2,1973,17,83686,"Hamilton"
31,2,2,1974,20,84505,"Hamilton"
31,2,2,1975,15,85262,"Hamilton"
31,2,2,1976,20,86842,"Hamilton"
31,2,2,1977,25,88283,"Hamilton"
31,2,2,1978,19,89792,"Hamilton"
31,2,2,1979,39,91664,"Hamilton"
31,2,2,1980,25,92442,"Hamilton"
31,2,2,1981,37,94025,"Hamilton"
31,2,2,1982,31,95677,"Hamilton"
31,2,2,1983,33,96568,"Hamilton"
31,2,2,1984,50,97712,"Hamilton"
31,2,2,1985,38,98874,"Hamilton"
31,2,2,1986,42,100393,"Hamilton"
31,2,2,1987,40,101514,"Hamilton"
31,2,2,1988,44,102963,"Hamilton"
32,1,1,1968,11,28885,"Hancock"
32,1,1,1969,16,29149,"Hancock"
32,1,1,1970,11,29345,"Hancock"
32,1,1,1971,7,29856,"Hancock"
32,1,1,1972,8,30116,"Hancock"
32,1,1,1973,18,30518,"Hancock"
32,1,1,1974,15,30691,"Hancock"
32,1,1,1975,13,30690,"Hancock"
32,1,1,1976,21,30626,"Hancock"
32,1,1,1977,8,30681,"Hancock"
32,1,1,1978,16,31035,"Hancock"
32,1,1,1979,19,30943,"Hancock"
32,1,1,1980,19,30703,"Hancock"
32,1,1,1981,19,30809,"Hancock"
32,1,1,1982,15,30893,"Hancock"
32,1,1,1983,28,30838,"Hancock"
32,1,1,1984,23,31110,"Hancock"
32,1,1,1985,22,31278,"Hancock"
32,1,1,1986,24,30924,"Hancock"
32,1,1,1987,27,31096,"Hancock"
32,1,1,1988,16,31081,"Hancock"
32,1,2,1968,0,169,"Hancock"
32,1,2,1969,1,188,"Hancock"
32,1,2,1970,1,215,"Hancock"
32,1,2,1971,1,238,"Hancock"
32,1,2,1972,0,250,"Hancock"
32,1,2,1973,0,279,"Hancock"
32,1,2,1974,0,301,"Hancock"
32,1,2,1975,0,323,"Hancock"
32,1,2,1976,0,340,"Hancock"
32,1,2,1977,0,371,"Hancock"
32,1,2,1978,0,390,"Hancock"
32,1,2,1979,0,393,"Hancock"
32,1,2,1980,0,423,"Hancock"
32,1,2,1981,0,452,"Hancock"
32,1,2,1982,1,476,"Hancock"
32,1,2,1983,0,490,"Hancock"
32,1,2,1984,0,516,"Hancock"
32,1,2,1985,0,541,"Hancock"
32,1,2,1986,0,546,"Hancock"
32,1,2,1987,0,570,"Hancock"
32,1,2,1988,0,585,"Hancock"
32,2,1,1968,6,30913,"Hancock"
32,2,1,1969,2,31198,"Hancock"
32,2,1,1970,2,31354,"Hancock"
32,2,1,1971,2,31794,"Hancock"
32,2,1,1972,2,32044,"Hancock"
32,2,1,1973,5,32383,"Hancock"
32,2,1,1974,5,32610,"Hancock"
32,2,1,1975,2,32568,"Hancock"
32,2,1,1976,3,32581,"Hancock"
32,2,1,1977,6,32674,"Hancock"
32,2,1,1978,1,33082,"Hancock"
32,2,1,1979,5,32972,"Hancock"
32,2,1,1980,10,32869,"Hancock"
32,2,1,1981,3,33013,"Hancock"
32,2,1,1982,8,33162,"Hancock"
32,2,1,1983,13,33132,"Hancock"
32,2,1,1984,4,33441,"Hancock"
32,2,1,1985,9,33597,"Hancock"
32,2,1,1986,9,33246,"Hancock"
32,2,1,1987,9,33279,"Hancock"
32,2,1,1988,13,33291,"Hancock"
32,2,2,1968,0,195,"Hancock"
32,2,2,1969,0,207,"Hancock"
32,2,2,1970,0,227,"Hancock"
32,2,2,1971,0,245,"Hancock"
32,2,2,1972,0,255,"Hancock"
32,2,2,1973,0,262,"Hancock"
32,2,2,1974,0,294,"Hancock"
32,2,2,1975,0,307,"Hancock"
32,2,2,1976,0,322,"Hancock"
32,2,2,1977,0,338,"Hancock"
32,2,2,1978,0,349,"Hancock"
32,2,2,1979,0,359,"Hancock"
32,2,2,1980,0,380,"Hancock"
32,2,2,1981,0,391,"Hancock"
32,2,2,1982,0,423,"Hancock"
32,2,2,1983,0,430,"Hancock"
32,2,2,1984,0,454,"Hancock"
32,2,2,1985,0,479,"Hancock"
32,2,2,1986,0,484,"Hancock"
32,2,2,1987,0,504,"Hancock"
32,2,2,1988,0,505,"Hancock"
33,1,1,1968,7,15202,"Hardin"
33,1,1,1969,10,15234,"Hardin"
33,1,1,1970,14,15101,"Hardin"
33,1,1,1971,10,15213,"Hardin"
33,1,1,1972,10,15895,"Hardin"
33,1,1,1973,3,16024,"Hardin"
33,1,1,1974,12,15808,"Hardin"
33,1,1,1975,12,15748,"Hardin"
33,1,1,1976,14,15907,"Hardin"
33,1,1,1977,17,15830,"Hardin"
33,1,1,1978,8,15928,"Hardin"
33,1,1,1979,9,15762,"Hardin"
33,1,1,1980,15,15843,"Hardin"
33,1,1,1981,10,15805,"Hardin"
33,1,1,1982,14,15613,"Hardin"
33,1,1,1983,17,15306,"Hardin"
33,1,1,1984,11,15297,"Hardin"
33,1,1,1985,19,15239,"Hardin"
33,1,1,1986,13,15112,"Hardin"
33,1,1,1987,16,15258,"Hardin"
33,1,1,1988,15,15285,"Hardin"
33,1,2,1968,0,123,"Hardin"
33,1,2,1969,0,125,"Hardin"
33,1,2,1970,0,132,"Hardin"
33,1,2,1971,0,134,"Hardin"
33,1,2,1972,0,134,"Hardin"
33,1,2,1973,0,135,"Hardin"
33,1,2,1974,0,142,"Hardin"
33,1,2,1975,0,142,"Hardin"
33,1,2,1976,0,144,"Hardin"
33,1,2,1977,0,146,"Hardin"
33,1,2,1978,0,147,"Hardin"
33,1,2,1979,0,145,"Hardin"
33,1,2,1980,0,144,"Hardin"
33,1,2,1981,0,144,"Hardin"
33,1,2,1982,0,138,"Hardin"
33,1,2,1983,0,135,"Hardin"
33,1,2,1984,0,135,"Hardin"
33,1,2,1985,0,135,"Hardin"
33,1,2,1986,0,135,"Hardin"
33,1,2,1987,0,135,"Hardin"
33,1,2,1988,0,142,"Hardin"
33,2,1,1968,0,15335,"Hardin"
33,2,1,1969,1,15317,"Hardin"
33,2,1,1970,0,15331,"Hardin"
33,2,1,1971,0,15405,"Hardin"
33,2,1,1972,4,16013,"Hardin"
33,2,1,1973,1,16241,"Hardin"
33,2,1,1974,4,16014,"Hardin"
33,2,1,1975,0,16039,"Hardin"
33,2,1,1976,3,16236,"Hardin"
33,2,1,1977,7,16233,"Hardin"
33,2,1,1978,5,16369,"Hardin"
33,2,1,1979,2,16254,"Hardin"
33,2,1,1980,3,16447,"Hardin"
33,2,1,1981,5,16468,"Hardin"
33,2,1,1982,4,16322,"Hardin"
33,2,1,1983,8,16090,"Hardin"
33,2,1,1984,4,16127,"Hardin"
33,2,1,1985,7,16190,"Hardin"
33,2,1,1986,6,16034,"Hardin"
33,2,1,1987,3,16195,"Hardin"
33,2,1,1988,6,16241,"Hardin"
33,2,2,1968,0,134,"Hardin"
33,2,2,1969,0,130,"Hardin"
33,2,2,1970,0,135,"Hardin"
33,2,2,1971,0,127,"Hardin"
33,2,2,1972,0,135,"Hardin"
33,2,2,1973,0,134,"Hardin"
33,2,2,1974,0,137,"Hardin"
33,2,2,1975,0,135,"Hardin"
33,2,2,1976,0,135,"Hardin"
33,2,2,1977,0,144,"Hardin"
33,2,2,1978,0,147,"Hardin"
33,2,2,1979,0,159,"Hardin"
33,2,2,1980,0,159,"Hardin"
33,2,2,1981,0,158,"Hardin"
33,2,2,1982,0,161,"Hardin"
33,2,2,1983,0,156,"Hardin"
33,2,2,1984,0,155,"Hardin"
33,2,2,1985,0,154,"Hardin"
33,2,2,1986,0,150,"Hardin"
33,2,2,1987,1,152,"Hardin"
33,2,2,1988,0,153,"Hardin"
34,1,1,1968,5,7946,"Harrison"
34,1,1,1969,5,7981,"Harrison"
34,1,1,1970,5,8016,"Harrison"
34,1,1,1971,6,8159,"Harrison"
34,1,1,1972,8,8280,"Harrison"
34,1,1,1973,3,8423,"Harrison"
34,1,1,1974,4,8469,"Harrison"
34,1,1,1975,10,8408,"Harrison"
34,1,1,1976,4,8315,"Harrison"
34,1,1,1977,3,8214,"Harrison"
34,1,1,1978,7,8197,"Harrison"
34,1,1,1979,4,8414,"Harrison"
34,1,1,1980,6,8502,"Harrison"
34,1,1,1981,7,8362,"Harrison"
34,1,1,1982,13,8258,"Harrison"
34,1,1,1983,15,8153,"Harrison"
34,1,1,1984,5,7920,"Harrison"
34,1,1,1985,6,7759,"Harrison"
34,1,1,1986,14,7582,"Harrison"
34,1,1,1987,6,7305,"Harrison"
34,1,1,1988,11,7110,"Harrison"
34,1,2,1968,0,284,"Harrison"
34,1,2,1969,0,266,"Harrison"
34,1,2,1970,1,270,"Harrison"
34,1,2,1971,1,270,"Harrison"
34,1,2,1972,0,270,"Harrison"
34,1,2,1973,0,269,"Harrison"
34,1,2,1974,0,272,"Harrison"
34,1,2,1975,0,262,"Harrison"
34,1,2,1976,0,259,"Harrison"
34,1,2,1977,0,253,"Harrison"
34,1,2,1978,0,254,"Harrison"
34,1,2,1979,0,253,"Harrison"
34,1,2,1980,0,255,"Harrison"
34,1,2,1981,0,245,"Harrison"
34,1,2,1982,1,232,"Harrison"
34,1,2,1983,0,226,"Harrison"
34,1,2,1984,0,217,"Harrison"
34,1,2,1985,0,212,"Harrison"
34,1,2,1986,0,200,"Harrison"
34,1,2,1987,0,192,"Harrison"
34,1,2,1988,0,186,"Harrison"
34,2,1,1968,1,8288,"Harrison"
34,2,1,1969,1,8355,"Harrison"
34,2,1,1970,1,8385,"Harrison"
34,2,1,1971,1,8528,"Harrison"
34,2,1,1972,4,8634,"Harrison"
34,2,1,1973,1,8779,"Harrison"
34,2,1,1974,0,8831,"Harrison"
34,2,1,1975,4,8754,"Harrison"
34,2,1,1976,2,8723,"Harrison"
34,2,1,1977,4,8618,"Harrison"
34,2,1,1978,1,8644,"Harrison"
34,2,1,1979,3,8857,"Harrison"
34,2,1,1980,2,8975,"Harrison"
34,2,1,1981,4,8867,"Harrison"
34,2,1,1982,6,8820,"Harrison"
34,2,1,1983,7,8786,"Harrison"
34,2,1,1984,2,8560,"Harrison"
34,2,1,1985,1,8471,"Harrison"
34,2,1,1986,2,8262,"Harrison"
34,2,1,1987,6,7964,"Harrison"
34,2,1,1988,3,7747,"Harrison"
34,2,2,1968,0,260,"Harrison"
34,2,2,1969,0,264,"Harrison"
34,2,2,1970,0,258,"Harrison"
34,2,2,1971,0,266,"Harrison"
34,2,2,1972,0,255,"Harrison"
34,2,2,1973,2,260,"Harrison"
34,2,2,1974,0,260,"Harrison"
34,2,2,1975,0,261,"Harrison"
34,2,2,1976,0,264,"Harrison"
34,2,2,1977,0,246,"Harrison"
34,2,2,1978,0,243,"Harrison"
34,2,2,1979,0,245,"Harrison"
34,2,2,1980,0,255,"Harrison"
34,2,2,1981,1,247,"Harrison"
34,2,2,1982,0,238,"Harrison"
34,2,2,1983,0,227,"Harrison"
34,2,2,1984,0,219,"Harrison"
34,2,2,1985,0,211,"Harrison"
34,2,2,1986,0,204,"Harrison"
34,2,2,1987,0,198,"Harrison"
34,2,2,1988,0,186,"Harrison"
35,1,1,1968,3,12935,"Henry"
35,1,1,1969,4,13039,"Henry"
35,1,1,1970,2,13227,"Henry"
35,1,1,1971,6,13463,"Henry"
35,1,1,1972,0,13815,"Henry"
35,1,1,1973,5,13991,"Henry"
35,1,1,1974,6,13929,"Henry"
35,1,1,1975,8,13882,"Henry"
35,1,1,1976,7,13828,"Henry"
35,1,1,1977,9,13841,"Henry"
35,1,1,1978,6,14148,"Henry"
35,1,1,1979,6,13921,"Henry"
35,1,1,1980,6,13767,"Henry"
35,1,1,1981,11,13673,"Henry"
35,1,1,1982,11,13576,"Henry"
35,1,1,1983,2,13616,"Henry"
35,1,1,1984,9,13663,"Henry"
35,1,1,1985,19,13691,"Henry"
35,1,1,1986,11,13584,"Henry"
35,1,1,1987,7,13645,"Henry"
35,1,1,1988,8,13657,"Henry"
35,1,2,1968,0,132,"Henry"
35,1,2,1969,0,125,"Henry"
35,1,2,1970,0,119,"Henry"
35,1,2,1971,0,121,"Henry"
35,1,2,1972,0,128,"Henry"
35,1,2,1973,0,136,"Henry"
35,1,2,1974,0,135,"Henry"
35,1,2,1975,0,133,"Henry"
35,1,2,1976,0,131,"Henry"
35,1,2,1977,0,129,"Henry"
35,1,2,1978,0,127,"Henry"
35,1,2,1979,0,125,"Henry"
35,1,2,1980,0,125,"Henry"
35,1,2,1981,1,135,"Henry"
35,1,2,1982,0,147,"Henry"
35,1,2,1983,0,165,"Henry"
35,1,2,1984,0,176,"Henry"
35,1,2,1985,0,194,"Henry"
35,1,2,1986,0,208,"Henry"
35,1,2,1987,0,222,"Henry"
35,1,2,1988,0,242,"Henry"
35,2,1,1968,2,13440,"Henry"
35,2,1,1969,1,13564,"Henry"
35,2,1,1970,2,13707,"Henry"
35,2,1,1971,1,13883,"Henry"
35,2,1,1972,0,14240,"Henry"
35,2,1,1973,3,14346,"Henry"
35,2,1,1974,0,14370,"Henry"
35,2,1,1975,3,14345,"Henry"
35,2,1,1976,4,14333,"Henry"
35,2,1,1977,1,14395,"Henry"
35,2,1,1978,2,14644,"Henry"
35,2,1,1979,0,14452,"Henry"
35,2,1,1980,1,14315,"Henry"
35,2,1,1981,1,14270,"Henry"
35,2,1,1982,1,14232,"Henry"
35,2,1,1983,0,14303,"Henry"
35,2,1,1984,3,14390,"Henry"
35,2,1,1985,4,14422,"Henry"
35,2,1,1986,5,14344,"Henry"
35,2,1,1987,2,14361,"Henry"
35,2,1,1988,1,14357,"Henry"
35,2,2,1968,0,50,"Henry"
35,2,2,1969,0,50,"Henry"
35,2,2,1970,0,52,"Henry"
35,2,2,1971,0,50,"Henry"
35,2,2,1972,0,50,"Henry"
35,2,2,1973,0,47,"Henry"
35,2,2,1974,0,49,"Henry"
35,2,2,1975,0,48,"Henry"
35,2,2,1976,0,54,"Henry"
35,2,2,1977,0,55,"Henry"
35,2,2,1978,0,67,"Henry"
35,2,2,1979,0,62,"Henry"
35,2,2,1980,0,70,"Henry"
35,2,2,1981,0,72,"Henry"
35,2,2,1982,0,75,"Henry"
35,2,2,1983,0,82,"Henry"
35,2,2,1984,0,91,"Henry"
35,2,2,1985,0,92,"Henry"
35,2,2,1986,0,96,"Henry"
35,2,2,1987,0,95,"Henry"
35,2,2,1988,0,101,"Henry"
36,1,1,1968,4,13241,"Highland"
36,1,1,1969,10,13542,"Highland"
36,1,1,1970,6,13793,"Highland"
36,1,1,1971,9,14203,"Highland"
36,1,1,1972,12,14258,"Highland"
36,1,1,1973,11,14663,"Highland"
36,1,1,1974,13,14955,"Highland"
36,1,1,1975,11,14908,"Highland"
36,1,1,1976,15,15623,"Highland"
36,1,1,1977,13,15852,"Highland"
36,1,1,1978,16,15929,"Highland"
36,1,1,1979,17,15922,"Highland"
36,1,1,1980,17,15970,"Highland"
36,1,1,1981,7,16185,"Highland"
36,1,1,1982,11,16111,"Highland"
36,1,1,1983,19,16054,"Highland"
36,1,1,1984,17,16304,"Highland"
36,1,1,1985,18,16405,"Highland"
36,1,1,1986,11,16476,"Highland"
36,1,1,1987,18,16792,"Highland"
36,1,1,1988,16,16990,"Highland"
36,1,2,1968,0,375,"Highland"
36,1,2,1969,1,378,"Highland"
36,1,2,1970,0,380,"Highland"
36,1,2,1971,0,377,"Highland"
36,1,2,1972,0,383,"Highland"
36,1,2,1973,0,376,"Highland"
36,1,2,1974,0,389,"Highland"
36,1,2,1975,0,379,"Highland"
36,1,2,1976,0,395,"Highland"
36,1,2,1977,1,396,"Highland"
36,1,2,1978,0,392,"Highland"
36,1,2,1979,0,393,"Highland"
36,1,2,1980,0,399,"Highland"
36,1,2,1981,0,408,"Highland"
36,1,2,1982,0,402,"Highland"
36,1,2,1983,1,405,"Highland"
36,1,2,1984,2,406,"Highland"
36,1,2,1985,0,408,"Highland"
36,1,2,1986,0,415,"Highland"
36,1,2,1987,0,411,"Highland"
36,1,2,1988,1,423,"Highland"
36,2,1,1968,5,13977,"Highland"
36,2,1,1969,0,14262,"Highland"
36,2,1,1970,5,14500,"Highland"
36,2,1,1971,1,14888,"Highland"
36,2,1,1972,4,14976,"Highland"
36,2,1,1973,2,15375,"Highland"
36,2,1,1974,2,15682,"Highland"
36,2,1,1975,5,15610,"Highland"
36,2,1,1976,5,16364,"Highland"
36,2,1,1977,3,16609,"Highland"
36,2,1,1978,3,16662,"Highland"
36,2,1,1979,7,16715,"Highland"
36,2,1,1980,7,16704,"Highland"
36,2,1,1981,6,16981,"Highland"
36,2,1,1982,6,16846,"Highland"
36,2,1,1983,4,16783,"Highland"
36,2,1,1984,5,17004,"Highland"
36,2,1,1985,7,17054,"Highland"
36,2,1,1986,8,17143,"Highland"
36,2,1,1987,3,17489,"Highland"
36,2,1,1988,7,17659,"Highland"
36,2,2,1968,0,414,"Highland"
36,2,2,1969,0,400,"Highland"
36,2,2,1970,0,400,"Highland"
36,2,2,1971,0,407,"Highland"
36,2,2,1972,0,407,"Highland"
36,2,2,1973,0,419,"Highland"
36,2,2,1974,0,419,"Highland"
36,2,2,1975,0,425,"Highland"
36,2,2,1976,0,426,"Highland"
36,2,2,1977,0,430,"Highland"
36,2,2,1978,0,436,"Highland"
36,2,2,1979,0,426,"Highland"
36,2,2,1980,1,433,"Highland"
36,2,2,1981,0,435,"Highland"
36,2,2,1982,0,442,"Highland"
36,2,2,1983,0,445,"Highland"
36,2,2,1984,0,449,"Highland"
36,2,2,1985,0,448,"Highland"
36,2,2,1986,0,448,"Highland"
36,2,2,1987,0,455,"Highland"
36,2,2,1988,0,456,"Highland"
37,1,1,1968,8,9592,"Hocking"
37,1,1,1969,11,9766,"Hocking"
37,1,1,1970,11,9943,"Hocking"
37,1,1,1971,8,10214,"Hocking"
37,1,1,1972,8,10544,"Hocking"
37,1,1,1973,9,10504,"Hocking"
37,1,1,1974,3,10852,"Hocking"
37,1,1,1975,9,10921,"Hocking"
37,1,1,1976,6,11189,"Hocking"
37,1,1,1977,9,11341,"Hocking"
37,1,1,1978,6,11371,"Hocking"
37,1,1,1979,6,11726,"Hocking"
37,1,1,1980,11,11869,"Hocking"
37,1,1,1981,9,11890,"Hocking"
37,1,1,1982,12,11810,"Hocking"
37,1,1,1983,13,11992,"Hocking"
37,1,1,1984,10,12140,"Hocking"
37,1,1,1985,11,12109,"Hocking"
37,1,1,1986,7,12186,"Hocking"
37,1,1,1987,11,12371,"Hocking"
37,1,1,1988,10,12480,"Hocking"
37,1,2,1968,0,59,"Hocking"
37,1,2,1969,0,55,"Hocking"
37,1,2,1970,0,52,"Hocking"
37,1,2,1971,0,57,"Hocking"
37,1,2,1972,0,59,"Hocking"
37,1,2,1973,0,60,"Hocking"
37,1,2,1974,0,64,"Hocking"
37,1,2,1975,1,66,"Hocking"
37,1,2,1976,0,67,"Hocking"
37,1,2,1977,1,70,"Hocking"
37,1,2,1978,0,70,"Hocking"
37,1,2,1979,0,72,"Hocking"
37,1,2,1980,0,77,"Hocking"
37,1,2,1981,0,80,"Hocking"
37,1,2,1982,0,77,"Hocking"
37,1,2,1983,0,81,"Hocking"
37,1,2,1984,1,90,"Hocking"
37,1,2,1985,0,89,"Hocking"
37,1,2,1986,0,90,"Hocking"
37,1,2,1987,0,90,"Hocking"
37,1,2,1988,0,89,"Hocking"
37,2,1,1968,3,9995,"Hocking"
37,2,1,1969,1,10162,"Hocking"
37,2,1,1970,2,10298,"Hocking"
37,2,1,1971,2,10517,"Hocking"
37,2,1,1972,4,10867,"Hocking"
37,2,1,1973,2,10796,"Hocking"
37,2,1,1974,2,11155,"Hocking"
37,2,1,1975,1,11252,"Hocking"
37,2,1,1976,0,11558,"Hocking"
37,2,1,1977,0,11686,"Hocking"
37,2,1,1978,3,11727,"Hocking"
37,2,1,1979,3,12067,"Hocking"
37,2,1,1980,3,12189,"Hocking"
37,2,1,1981,5,12224,"Hocking"
37,2,1,1982,3,12106,"Hocking"
37,2,1,1983,2,12252,"Hocking"
37,2,1,1984,7,12350,"Hocking"
37,2,1,1985,7,12269,"Hocking"
37,2,1,1986,3,12317,"Hocking"
37,2,1,1987,6,12503,"Hocking"
37,2,1,1988,2,12596,"Hocking"
37,2,2,1968,0,66,"Hocking"
37,2,2,1969,0,68,"Hocking"
37,2,2,1970,0,73,"Hocking"
37,2,2,1971,0,75,"Hocking"
37,2,2,1972,0,79,"Hocking"
37,2,2,1973,1,80,"Hocking"
37,2,2,1974,0,82,"Hocking"
37,2,2,1975,0,83,"Hocking"
37,2,2,1976,0,90,"Hocking"
37,2,2,1977,0,91,"Hocking"
37,2,2,1978,0,98,"Hocking"
37,2,2,1979,0,97,"Hocking"
37,2,2,1980,0,99,"Hocking"
37,2,2,1981,0,98,"Hocking"
37,2,2,1982,0,103,"Hocking"
37,2,2,1983,0,108,"Hocking"
37,2,2,1984,0,113,"Hocking"
37,2,2,1985,0,112,"Hocking"
37,2,2,1986,0,111,"Hocking"
37,2,2,1987,0,116,"Hocking"
37,2,2,1988,0,119,"Hocking"
38,1,1,1968,2,10734,"Holmes"
38,1,1,1969,0,11014,"Holmes"
38,1,1,1970,6,11317,"Holmes"
38,1,1,1971,3,11833,"Holmes"
38,1,1,1972,0,12393,"Holmes"
38,1,1,1973,5,12714,"Holmes"
38,1,1,1974,2,13167,"Holmes"
38,1,1,1975,2,13486,"Holmes"
38,1,1,1976,7,13672,"Holmes"
38,1,1,1977,4,14074,"Holmes"
38,1,1,1978,4,14411,"Holmes"
38,1,1,1979,3,14453,"Holmes"
38,1,1,1980,3,14366,"Holmes"
38,1,1,1981,7,14590,"Holmes"
38,1,1,1982,7,14679,"Holmes"
38,1,1,1983,4,14738,"Holmes"
38,1,1,1984,4,14767,"Holmes"
38,1,1,1985,8,14922,"Holmes"
38,1,1,1986,7,14844,"Holmes"
38,1,1,1987,4,14844,"Holmes"
38,1,1,1988,4,14792,"Holmes"
38,1,2,1968,0,10,"Holmes"
38,1,2,1969,0,9,"Holmes"
38,1,2,1970,0,8,"Holmes"
38,1,2,1971,0,11,"Holmes"
38,1,2,1972,0,18,"Holmes"
38,1,2,1973,0,18,"Holmes"
38,1,2,1974,0,25,"Holmes"
38,1,2,1975,0,26,"Holmes"
38,1,2,1976,0,22,"Holmes"
38,1,2,1977,0,22,"Holmes"
38,1,2,1978,0,32,"Holmes"
38,1,2,1979,0,31,"Holmes"
38,1,2,1980,0,27,"Holmes"
38,1,2,1981,0,26,"Holmes"
38,1,2,1982,0,26,"Holmes"
38,1,2,1983,0,22,"Holmes"
38,1,2,1984,0,21,"Holmes"
38,1,2,1985,0,22,"Holmes"
38,1,2,1986,0,18,"Holmes"
38,1,2,1987,0,18,"Holmes"
38,1,2,1988,0,16,"Holmes"
38,2,1,1968,1,11212,"Holmes"
38,2,1,1969,0,11486,"Holmes"
38,2,1,1970,0,11794,"Holmes"
38,2,1,1971,0,12165,"Holmes"
38,2,1,1972,0,12743,"Holmes"
38,2,1,1973,2,13038,"Holmes"
38,2,1,1974,1,13456,"Holmes"
38,2,1,1975,1,13810,"Holmes"
38,2,1,1976,2,14153,"Holmes"
38,2,1,1977,1,14572,"Holmes"
38,2,1,1978,1,14981,"Holmes"
38,2,1,1979,1,15005,"Holmes"
38,2,1,1980,0,14954,"Holmes"
38,2,1,1981,1,15245,"Holmes"
38,2,1,1982,2,15352,"Holmes"
38,2,1,1983,1,15472,"Holmes"
38,2,1,1984,2,15523,"Holmes"
38,2,1,1985,0,15672,"Holmes"
38,2,1,1986,2,15557,"Holmes"
38,2,1,1987,2,15509,"Holmes"
38,2,1,1988,4,15510,"Holmes"
38,2,2,1968,0,18,"Holmes"
38,2,2,1969,0,17,"Holmes"
38,2,2,1970,0,15,"Holmes"
38,2,2,1971,0,17,"Holmes"
38,2,2,1972,0,18,"Holmes"
38,2,2,1973,0,27,"Holmes"
38,2,2,1974,0,27,"Holmes"
38,2,2,1975,0,28,"Holmes"
38,2,2,1976,0,28,"Holmes"
38,2,2,1977,0,30,"Holmes"
38,2,2,1978,0,38,"Holmes"
38,2,2,1979,0,40,"Holmes"
38,2,2,1980,0,41,"Holmes"
38,2,2,1981,0,41,"Holmes"
38,2,2,1982,0,37,"Holmes"
38,2,2,1983,0,36,"Holmes"
38,2,2,1984,0,33,"Holmes"
38,2,2,1985,0,31,"Holmes"
38,2,2,1986,0,30,"Holmes"
38,2,2,1987,0,28,"Holmes"
38,2,2,1988,0,29,"Holmes"
39,1,1,1968,6,23208,"Huron"
39,1,1,1969,10,23490,"Huron"
39,1,1,1970,17,23779,"Huron"
39,1,1,1971,16,24223,"Huron"
39,1,1,1972,18,24776,"Huron"
39,1,1,1973,11,25086,"Huron"
39,1,1,1974,6,25271,"Huron"
39,1,1,1975,16,25807,"Huron"
39,1,1,1976,13,25625,"Huron"
39,1,1,1977,13,25787,"Huron"
39,1,1,1978,20,25998,"Huron"
39,1,1,1979,16,26084,"Huron"
39,1,1,1980,21,26028,"Huron"
39,1,1,1981,21,26075,"Huron"
39,1,1,1982,14,25852,"Huron"
39,1,1,1983,12,25799,"Huron"
39,1,1,1984,16,26017,"Huron"
39,1,1,1985,17,25879,"Huron"
39,1,1,1986,22,26179,"Huron"
39,1,1,1987,18,26394,"Huron"
39,1,1,1988,10,26488,"Huron"
39,1,2,1968,0,294,"Huron"
39,1,2,1969,0,302,"Huron"
39,1,2,1970,1,319,"Huron"
39,1,2,1971,0,331,"Huron"
39,1,2,1972,0,339,"Huron"
39,1,2,1973,0,343,"Huron"
39,1,2,1974,0,362,"Huron"
39,1,2,1975,0,350,"Huron"
39,1,2,1976,0,353,"Huron"
39,1,2,1977,0,359,"Huron"
39,1,2,1978,0,363,"Huron"
39,1,2,1979,1,365,"Huron"
39,1,2,1980,0,369,"Huron"
39,1,2,1981,2,355,"Huron"
39,1,2,1982,0,350,"Huron"
39,1,2,1983,1,339,"Huron"
39,1,2,1984,0,335,"Huron"
39,1,2,1985,0,328,"Huron"
39,1,2,1986,0,332,"Huron"
39,1,2,1987,0,326,"Huron"
39,1,2,1988,1,329,"Huron"
39,2,1,1968,5,24657,"Huron"
39,2,1,1969,1,24980,"Huron"
39,2,1,1970,4,25149,"Huron"
39,2,1,1971,5,25591,"Huron"
39,2,1,1972,0,26063,"Huron"
39,2,1,1973,3,26476,"Huron"
39,2,1,1974,3,26602,"Huron"
39,2,1,1975,3,27225,"Huron"
39,2,1,1976,2,27129,"Huron"
39,2,1,1977,3,27431,"Huron"
39,2,1,1978,9,27624,"Huron"
39,2,1,1979,9,27789,"Huron"
